id,prov,city,sys_no,stat,bank_code,bank_name,bank_name_abb,bank_addr,bank_addr_code,create_time,issue_time
3687,浙江,浙江,439975,U,B0018A233010104,中国邮政储蓄银行股份有限公司淳安县威坪镇营业所,中国邮政储蓄银行淳安县威坪镇营业所,浙江省淳安县威坪镇兴华街20号,311715,2010/8/17,2012/7/12
3688,浙江,浙江,439976,U,B0018A233010103,中国邮政储蓄银行股份有限公司淳安县临岐镇营业所,中国邮政储蓄银行淳安县临岐镇营业所,浙江省淳安县临岐镇鱼市街62号,311703,2010/8/17,2012/7/12
3689,浙江,浙江,439977,U,B0018A233010102,中国邮政储蓄银行股份有限公司淳安县红炉营业所,中国邮政储蓄银行淳安县红炉营业所,浙江省淳安县千岛湖镇排岭南路71-1号,311700,2010/8/17,2012/7/12
3690,浙江,浙江,439979,U,B0018A233010100,中国邮政储蓄银行股份有限公司淳安县梓桐镇营业所,中国邮政储蓄银行淳安县梓桐镇营业所,浙江省淳安县梓桐镇杜井街30号,311711,2010/8/17,2012/7/12
3691,浙江,浙江,439980,U,B0018A233010099,中国邮政储蓄银行股份有限公司建德市大洋镇营业所,中国邮政储蓄银行建德市大洋镇营业所,浙江省建德市大洋镇英烈路6号,311616,2010/8/17,2012/7/12
3692,浙江,浙江,439981,U,B0018A233010098,中国邮政储蓄银行股份有限公司建德市钦堂营业所,中国邮政储蓄银行建德市钦堂营业所,浙江省建德市钦堂大道68号,311601,2010/8/17,2012/7/12
3693,浙江,浙江,439982,U,B0018A233010097,中国邮政储蓄银行股份有限公司建德市安仁营业所,中国邮政储蓄银行建德市安仁营业所,浙江省建德市安仁金秋街1号,311601,2010/8/17,2012/7/12
3694,浙江,浙江,439983,U,B0018A233010096,中国邮政储蓄银行股份有限公司建德市洋溪营业所,中国邮政储蓄银行建德市洋溪营业所,浙江省建德市洋溪街道朝阳路238-240号,311607,2010/8/17,2012/7/12
3695,浙江,浙江,439985,U,B0018A233010093,中国邮政储蓄银行股份有限公司建德市下涯镇营业所,中国邮政储蓄银行建德市下涯镇营业所,浙江省建德市下涯镇新唐路5号,311606,2010/8/17,2012/7/12
3696,浙江,浙江,439987,U,B0018A233010090,中国邮政储蓄银行股份有限公司建德市三都镇营业所,中国邮政储蓄银行建德市三都镇营业所,浙江省建德市三都镇振兴路92号,311605,2010/8/17,2012/7/12
3697,浙江,浙江,439990,U,B0018A233010087,中国邮政储蓄银行股份有限公司桐庐县石阜营业所,中国邮政储蓄银行桐庐县石阜营业所,浙江省桐庐县江南镇石阜村,311510,2010/8/17,2012/7/12
3698,浙江,浙江,439991,U,B0018A233010086,中国邮政储蓄银行股份有限公司桐庐县瑶琳镇营业所,中国邮政储蓄银行桐庐县瑶琳镇营业所,浙江省桐庐县瑶琳镇友谊路70-2号,311515,2010/8/17,2012/7/12
3699,浙江,浙江,439992,U,B0018A233010085,中国邮政储蓄银行股份有限公司桐庐县毕浦营业所,中国邮政储蓄银行桐庐县毕浦营业所,浙江省桐庐县瑶琳镇东琳村阳普新街,311516,2010/8/17,2012/7/12
3700,浙江,浙江,439993,U,B0018A233010084,中国邮政储蓄银行股份有限公司桐庐县保安营业所,中国邮政储蓄银行桐庐县保安营业所,浙江省桐庐县分水镇保安村,311521,2010/8/17,2012/7/12
3701,浙江,浙江,439994,U,B0018A233010083,中国邮政储蓄银行股份有限公司桐庐县武盛营业所,中国邮政储蓄银行桐庐县武盛营业所,浙江省桐庐县玉华路139号,311519,2010/8/17,2012/7/12
3702,浙江,浙江,439996,U,B0018A233010081,中国邮政储蓄银行股份有限公司桐庐县七里泷营业所,中国邮政储蓄银行桐庐县七里泷营业所,浙江省桐庐县富春江镇七里泷大街250号,311504,2010/8/17,2012/7/12
3703,浙江,浙江,517501,U,B0018A233010107,中国邮政储蓄银行股份有限公司桐庐县旧县营业所,中国邮政储蓄银行桐庐县旧县营业所,浙江省桐庐县旧县街道港桐路77号,311500,2010/10/26,2012/7/12
3704,浙江,浙江,517527,U,B0018A233010049,中国邮政储蓄银行股份有限公司杭州市南环路营业所,中国邮政储蓄银行杭州市南环路营业所,浙江省杭州市萧山区南环路1106-1108号,311201,2010/8/17,2012/7/12
3705,浙江,浙江,517530,U,B0018A233010046,中国邮政储蓄银行股份有限公司杭州市党湾镇营业所,中国邮政储蓄银行杭州市党湾镇营业所,浙江省杭州市萧山区党湾镇镇中路69号,311221,2010/8/17,2012/7/12
3706,浙江,浙江,517531,U,B0018A233010045,中国邮政储蓄银行股份有限公司杭州市前进营业所,中国邮政储蓄银行杭州市前进营业所,浙江省杭州市萧山区前进街道中心路东侧5号,311228,2010/8/17,2012/7/12
3707,浙江,浙江,517532,U,B0018A233010041,中国邮政储蓄银行股份有限公司杭州市瓜沥镇营业所,中国邮政储蓄银行杭州市瓜沥镇营业所,浙江省杭州市萧山区瓜沥镇航坞路218号,311241,2010/8/17,2012/7/12
3708,浙江,浙江,517534,U,B0018A233010038,中国邮政储蓄银行股份有限公司杭州市河上镇营业所,中国邮政储蓄银行杭州市河上镇营业所,浙江省杭州市萧山区河上镇大溪路75号,311265,2010/8/17,2012/7/12
3709,浙江,浙江,517536,U,B0018A233010036,中国邮政储蓄银行股份有限公司杭州市进化镇营业所,中国邮政储蓄银行杭州市进化镇营业所,浙江省杭州市萧山区进化镇葛云飞路658号,311253,2010/8/17,2012/7/12
3710,浙江,浙江,517538,U,B0018A233010033,中国邮政储蓄银行股份有限公司杭州市衙前镇营业所,中国邮政储蓄银行杭州市衙前镇营业所,浙江省杭州市萧山区衙前镇衙前路319号,311209,2010/8/17,2012/7/12
3711,浙江,浙江,517540,U,B0018A233010028,中国邮政储蓄银行股份有限公司杭州市晚步弄营业所,中国邮政储蓄银行杭州市晚步弄营业所,浙江省杭州市余杭区塘栖镇北小河路61－63号,311106,2010/8/17,2012/7/12
3712,浙江,浙江,517544,U,B0018A233010023,中国邮政储蓄银行股份有限公司杭州市长乐营业所,中国邮政储蓄银行杭州市长乐营业所,浙江省杭州市余杭区径山镇径西路74号,311123,2010/8/17,2012/7/12
3713,浙江,浙江,517546,U,B0018A233010021,中国邮政储蓄银行股份有限公司杭州市华兴路营业所,中国邮政储蓄银行杭州市华兴路营业所,浙江省杭州市余杭区瓶窑镇华兴路332-336号,310009,2010/8/17,2012/7/12
3714,浙江,浙江,517547,U,B0018A233010020,中国邮政储蓄银行股份有限公司杭州市大井营业所,中国邮政储蓄银行杭州市大井营业所,浙江省杭州市余杭区乔司镇五星村南蒋自然村190号,311101,2010/8/17,2012/7/12
3715,浙江,浙江,517551,U,B0018A233010016,中国邮政储蓄银行股份有限公司杭州市小林营业所,中国邮政储蓄银行杭州市小林营业所,浙江省杭州市余杭区临平街道屯里村,311100,2010/8/17,2012/7/12
3716,浙江,浙江,517554,U,B0018A233010009,中国邮政储蓄银行股份有限公司杭州市三里亭营业所,中国邮政储蓄银行杭州市三里亭营业所,浙江省杭州市江干区三里亭路28号,310004,2010/8/17,2012/7/12
3717,浙江,浙江,517555,U,B0018A233010011,中国邮政储蓄银行股份有限公司杭州市东新园营业所,中国邮政储蓄银行杭州市东新园营业所,浙江省杭州市下城区香积寺东路151、153号,310004,2010/8/17,2012/7/12
3718,浙江,浙江,517556,U,B0018A233010007,中国邮政储蓄银行股份有限公司杭州市三墩镇营业所,中国邮政储蓄银行杭州市三墩镇营业所,浙江省杭州市西湖区三墩镇古墩路1083号,310030,2010/8/17,2012/7/12
3719,浙江,浙江,517560,U,B0018A233010002,中国邮政储蓄银行股份有限公司杭州市望江门营业所,中国邮政储蓄银行杭州市望江门营业所,浙江省杭州市上城区江城路502号,310009,2010/8/17,2012/7/12
3720,浙江,浙江,517561,U,B0018A233010001,中国邮政储蓄银行股份有限公司杭州市清泰街营业所,中国邮政储蓄银行杭州市清泰街营业所,浙江省杭州市上城区清泰街489号,310009,2010/8/17,2012/7/12
3721,浙江,浙江,517565,U,B0018S233010089,中国邮政储蓄银行股份有限公司杭州市高新支行,中国邮政储蓄银行杭州市高新支行,浙江省杭州市西湖区文三路259号B幢3号102、103、201室,310012,2008/6/20,2012/7/12
3722,浙江,浙江,517566,U,B0018S233010104,中国邮政储蓄银行股份有限公司杭州市学院路支行,中国邮政储蓄银行杭州市学院路支行,浙江省杭州市西湖区学院路244－252号,310012,2008/6/20,2012/7/12
3723,浙江,浙江,517585,U,B0018S233010049,中国邮政储蓄银行股份有限公司杭州市逸仙路支行,中国邮政储蓄银行杭州市逸仙路支行,浙江省杭州市余杭区南苑街道逸仙路32-42号,311106,2008/6/17,2012/7/12
3724,浙江,浙江,517595,U,B0018S233010061,中国邮政储蓄银行股份有限公司杭州市庆春路支行,中国邮政储蓄银行杭州市庆春路支行,浙江省杭州市上城区庆春路147号,310003,2008/6/20,2012/7/12
5900,浙江,温州,437231,U,B0018S333030022,中国邮政储蓄银行股份有限公司温州市南站支行,中国邮政储蓄银行温州市南站支行,浙江省温州市鹿城区黎明西路东方花苑西区A、B幢一层西侧,325003,1998/4/6,2012/7/12
5901,浙江,温州,437232,U,B0018S333030027,中国邮政储蓄银行股份有限公司温州市兴墅支行,中国邮政储蓄银行温州市兴墅支行,浙江省温州市鹿城区龟湖路105号,325027,1998/4/6,2012/7/12
5902,浙江,温州,437233,U,B0018S333030029,中国邮政储蓄银行股份有限公司温州市龙湾支行,中国邮政储蓄银行温州市龙湾支行,浙江省温州市龙湾区永强大道4567号底层东首,325024,1998/4/6,2012/7/12
5903,浙江,温州,437234,U,B0018S333030023,中国邮政储蓄银行股份有限公司温州市水心支行,中国邮政储蓄银行温州市水心支行,浙江省温州市鹿城区水心桔16幢,325028,1998/4/6,2012/7/12
5904,浙江,温州,437235,U,B0018S333030042,中国邮政储蓄银行股份有限公司温州市新桥支行,中国邮政储蓄银行温州市新桥支行,浙江省温州市新桥街道金蟾大道新桥电信局大楼一楼东侧,325066,1998/4/6,2012/7/12
5905,浙江,温州,437237,U,B0018S333030028,中国邮政储蓄银行股份有限公司温州市黄龙支行,中国邮政储蓄银行温州市黄龙支行,浙江省温州市鹿城区康华路郑桥锦园一号楼西首,325007,1998/4/6,2012/7/12
5906,浙江,温州,437238,U,B0018S333030021,中国邮政储蓄银行股份有限公司温州市鹿城支行,中国邮政储蓄银行温州市鹿城支行,浙江省温州市鹿城区雪山路73号,325000,1998/4/6,2012/7/12
5907,浙江,温州,437254,U,B0018A333030037,中国邮政储蓄银行股份有限公司温州市西站营业所,中国邮政储蓄银行温州市西站营业所,浙江省温州市鹿城区西城路34幢130号,325000,2011/12/26,2012/7/12
5908,浙江,温州,437255,U,B0018A333030043,中国邮政储蓄银行股份有限公司温州市火车站营业所,中国邮政储蓄银行温州市火车站营业所,浙江省温州市鹿城区温州大道火车站东侧,325000,2011/10/12,2012/7/12
5909,浙江,温州,437256,U,B0018A333030009,中国邮政储蓄银行股份有限公司温州市三溪营业所,中国邮政储蓄银行温州市三溪营业所,浙江省温州市瓯海区巨溪镇信达街253号,325016,2010/3/15,2012/7/12
5910,浙江,温州,437258,U,B0018A333030041,中国邮政储蓄银行股份有限公司温州市双屿营业所,中国邮政储蓄银行温州市双屿营业所,浙江省温州市鹿城区双屿街道梅电路1号,325007,2011/12/26,2012/7/12
5911,浙江,温州,437259,U,B0018A333030040,中国邮政储蓄银行股份有限公司温州市慈湖营业所,中国邮政储蓄银行温州市慈湖营业所,浙江省温州市瓯海区梧田街道104国道线慈湖段163号,325014,2011/12/26,2012/7/12
5912,浙江,温州,437262,U,B0018A333030006,中国邮政储蓄银行股份有限公司温州市茶山营业所,中国邮政储蓄银行温州市茶山营业所,浙江省温州市瓯海区茶山街道梅泉大道95－97号,325035,2010/3/15,2012/7/12
5913,浙江,温州,437264,U,B0018A333030008,中国邮政储蓄银行股份有限公司温州市塘下营业所,中国邮政储蓄银行温州市塘下营业所,浙江省温州市瓯海区郭溪镇塘下繁盛路129号,325017,2010/3/15,2012/7/12
8038,浙江,绍兴,436889,U,B0018A333060066,中国邮政储蓄银行股份有限公司嵊州市北直街营业所,中国邮政储蓄银行嵊州市北直街营业所,浙江省嵊州市东后街41号,312400,2011/12/30,2012/7/12
8039,浙江,绍兴,436891,U,B0018A333060064,中国邮政储蓄银行股份有限公司诸暨市街亭镇营业所,中国邮政储蓄银行诸暨市街亭镇营业所,浙江省诸暨市街亭镇新街2号,311805,2011/12/30,2012/7/12
8040,浙江,绍兴,436894,U,B0018A333060061,中国邮政储蓄银行股份有限公司诸暨市牌头镇营业所,中国邮政储蓄银行诸暨市牌头镇营业所,浙江省诸暨市牌头镇五一路18号,311825,2011/12/22,2012/7/12
8041,浙江,绍兴,436895,U,B0018A333060060,中国邮政储蓄银行股份有限公司诸暨市应店街镇营业所,中国邮政储蓄银行诸暨市应店街镇营业所,浙江省诸暨市应店街镇邮电路2号,311817,2011/12/22,2012/7/12
8042,浙江,绍兴,436896,U,B0018A333060059,中国邮政储蓄银行股份有限公司嵊州市长乐镇营业所,中国邮政储蓄银行嵊州市长乐镇营业所,浙江省嵊州市长乐镇后街2号,312467,2011/12/22,2012/7/12
8043,浙江,绍兴,436899,U,B0018A333060056,中国邮政储蓄银行股份有限公司新昌县横街营业所,中国邮政储蓄银行新昌县横街营业所,浙江省新昌县横街37号,312500,2011/12/16,2012/7/12
8044,浙江,绍兴,436900,U,B0018A333060018,中国邮政储蓄银行股份有限公司诸暨市望云路营业所,中国邮政储蓄银行诸暨市望云路营业所,浙江省诸暨市陶朱街道望云路150号,311800,2010/8/31,2012/7/12
8045,浙江,绍兴,436901,U,B0018A333060014,中国邮政储蓄银行股份有限公司诸暨市大唐市场西路营业所,中国邮政储蓄银行诸暨市大唐市场西路营业所,浙江省诸暨市大唐镇市场西路80号,311801,2011/9/29,2012/7/12
8046,浙江,绍兴,436903,U,B0018A333060046,中国邮政储蓄银行股份有限公司诸暨市店口政安西路营业所,中国邮政储蓄银行诸暨市店口政安西路营业所,浙江省诸暨市店口镇政安西路17号,311835,2010/12/16,2012/7/12
8047,浙江,绍兴,436905,U,B0018A333060039,中国邮政储蓄银行股份有限公司诸暨市次坞营业所,中国邮政储蓄银行诸暨市次坞营业所,浙江省诸暨市次坞镇育才路5-6号,311815,2010/10/15,2012/7/12
8048,浙江,绍兴,436906,U,B0018A333060040,中国邮政储蓄银行股份有限公司诸暨市狮象营业所,中国邮政储蓄银行诸暨市狮象营业所,浙江省诸暨市五泄镇五泄路100号,311807,2010/10/15,2012/7/12
8049,浙江,绍兴,436907,U,B0018A333060041,中国邮政储蓄银行股份有限公司诸暨市马剑营业所,中国邮政储蓄银行诸暨市马剑营业所,浙江省诸暨市马剑镇新街3号,311803,2010/10/15,2012/7/12
8050,浙江,绍兴,436908,U,B0018A333060042,中国邮政储蓄银行股份有限公司诸暨市草塔营业所,中国邮政储蓄银行诸暨市草塔营业所,浙江省诸暨市草塔镇府洲路65号,311812,2010/10/15,2012/7/12
8051,浙江,绍兴,436909,U,B0018A333060043,中国邮政储蓄银行股份有限公司诸暨市石壁营业所,中国邮政储蓄银行诸暨市石壁营业所,浙江省诸暨市陈宅镇诸东路,311823,2010/10/15,2012/7/12
8052,浙江,绍兴,436910,U,B0018A333060044,中国邮政储蓄银行股份有限公司诸暨市江藻营业所,中国邮政储蓄银行诸暨市江藻营业所,浙江省诸暨市江藻镇共青路,311822,2010/10/15,2012/7/12
